Brand,comments,,,
FiberlinkISP,Osama Ali,,,
FiberlinkISP,Kashif Ahmed,,,
FiberlinkISP,Hamza Rehman,,,
FiberlinkISP,Hamxa Athar Ali,,,
FiberlinkISP,Touqeer Butt,,,
FiberlinkISP,Boss no speed. Not at all working. All green lights are stable,,,
FiberlinkISP,my 8mb connection haven't Upgraded to 12 mb,,,
FiberlinkISP,You need to restart your router,,,
FiberlinkISP,Come to god damn Islamabad and Pindi.,,,
FiberlinkISP,InshAllah,,,
FiberlinkISP,"AoA. Zeeshan sb. After starting my connection last night, since morning there was no net but red light. Now lights are green but no surfing. Nothing is being run. Please check.

Saqib
Address",,,
FiberlinkISP,To All users please note following pathetic response from this shit company.,,,
FiberlinkISP,sir you might be facing slow speed,,,
FiberlinkISP,So is mine... i am also waiting for my 8mb connection to be upgraded to 12mb,,,
FiberlinkISP,Connection name please,,,
FiberlinkISP,"Connection name
Saqib Aziz Chaudhry
Address Lahore
12 Mbps",,,
FiberlinkISP,"Hi, can you please tell me if you provide residential service in F-Block Johar Town, opposite to LDA (Johar Town) Supports complex",,,
FiberlinkISP,Yes sir we do,,,
FiberlinkISP,sir can you tell me complete connection details,,,
FiberlinkISP,are u here in my area (Ibrahim hyderi korangi creek),,,
FiberlinkISP,"please, can you get my connection installed? It's nearly three months.",,,
FiberlinkISP,do you provide services in lahore? neelam block iqbal town?,,,
FiberlinkISP,Complete address,,,
FiberlinkISP,Moin Akbar Ali,,,
FiberlinkISP,Will. It means no net till then. Bullshit. I got net connection after 02 months and after some hours it's down. What a shame for Fiberlink.,,,
FiberlinkISP,Is your connection is available in block E-1 near LGS School Johar town Lahore?,,,
FiberlinkISP,Mansoor AhmadMuhammad ArslanMeehsum Abbas connection lag geya? :P,,,
FiberlinkISP,"We appreciate that u hav put up this message
Should hav done it sooner
Im waiting for 3 months and still counting

Acknowledging a problem is better than falsely defending it",,,
FiberlinkISP,InshAllah we will get over this issue soon.,,,
FiberlinkISP,#fiberlink,,,
FiberlinkISP,03073197911 a.karim,,,
FiberlinkISP,sir team will work on it,,,
FiberlinkISP,So any update.,,,
FiberlinkISP,been waiting since 16th feb,,,
FiberlinkISP,Civil line Karachi police quarters,,,
FiberlinkISP,Bhavesh Kumar,,,
FiberlinkISP,FIBERLINK WHEN WILL U START U R SERVICE IN OTHER PARTS OF COUNTRY. IAM FROM SWAT. NEED SOME INFO,,,
FiberlinkISP,Salimkhan Khan KINDLY INBOX US,,,
FiberlinkISP,When will it come to near the shalamar bagh lahore??,,,
FiberlinkISP,Is it available in wapda town Lahore??,,,
FiberlinkISP,Sauban Bin Usman,,,
FiberlinkISP,Available in Sialkot city ?,,,
FiberlinkISP,Muhammad Aleem Kazmi Daim Waqar check ping 😂 and this download speed is 50 MB per second 😍,,,
FiberlinkISP,i need 2000 conection in gulistan.e.johar block 10 my contect num 03032061316,,,
FiberlinkISP,ye speed Lahore m available h?,,,
FiberlinkISP,Umair Yaseen ye behns residential packages hain,,,
FiberlinkISP,Adeel Khan what do you think of this service?,,,
FiberlinkISP,Available in rawalpindi dhoke kala khan?,,,
FiberlinkISP,North Nazimabad Block A?,,,
FiberlinkISP,Yes sir we are available kindly inbox us with your contact number and full address.,,,
FiberlinkISP,Availible in bufferzone karachi?,,,
FiberlinkISP,Kab aryain hain valencia town main,,,
FiberlinkISP,We need Fiberlink in Quetta Plz do something,,,
FiberlinkISP,InshALLAH in future.,,,
FiberlinkISP,"I am very glad to see this level of speed in Karachi, Pakistan.",,,
FiberlinkISP,"Thank you for your valuable feedback, highly appreciate.",,,
FiberlinkISP,"Get Connection In Bakkhar Goth Near Sohrab Goth
Please Contact Me On This Number
03003345620
03133345620",,,
FiberlinkISP,We need fiberlink in Shah faisal colony,,,
FiberlinkISP,Available in lahore johar town ?,,,
FiberlinkISP,Anyone using service in north nazimabad m,,,
FiberlinkISP,"is it available in zulfiqar colony,faisalabad",,,
FiberlinkISP,"I want to know, when it will come to Lahore - Marghzar colony??",,,
FiberlinkISP,"Sir, any plan on bringing service to DHA EME LAHORE? OPTIX ALREADYING laying cables here.",,,
FiberlinkISP,11 B North Karachi ?,,,
FiberlinkISP,Sorry sir not available.,,,
FiberlinkISP,Hamza Godil speed test check kro,,,
FiberlinkISP,Wow... Are there any plans to extend from soldier bazar to Garden West? I want this connection in Garden West,,,
FiberlinkISP,I'm waiting since two months and guy haven't came to receive payment,,,
FiberlinkISP,Available in Hyderabad Latifabad...?,,,
FiberlinkISP,When is it launching in Sargodha? It's available in Faisalabad and Lahore but not Sargodha?,,,
FiberlinkISP,Sir available in Rawalpindi,,,
FiberlinkISP,Inshallah it will be available there,,,
FiberlinkISP,I'm still not getting double bandwidth in happy hour on 200Mbps.,,,
FiberlinkISP,please check your router settings,,,
FiberlinkISP,When this will come to sargodha?,,,
FiberlinkISP,No plans yet,,,
FiberlinkISP,"Dear operator, I need connection at Essa Nagri Near Hassan square Civic Center could you please tell me the way you placed my conection.",,,
FiberlinkISP,Is it available in saddar lahore cantt ?,,,
FiberlinkISP,"Available in Awan Town,Lahore??",,,
FiberlinkISP,"Sir our bookings for Lahore are closed at the moment.
For further details kindly inbox us.",,,
FiberlinkISP,Is it available at rehman town near gulshan umair malir cant karachi?,,,
FiberlinkISP,Is your connection available in sadiqabad area of rawalpindi?,,,
FiberlinkISP,Bro when you gonna start your services in rwp and isb,,,
FiberlinkISP,":(

Samnabad k areas main bhi services provide kren .",,,
FiberlinkISP,sir drop your details in our inbox,,,
FiberlinkISP,is this service available in Township Sector A1 Lahore?,,,
FiberlinkISP,Do you offer services in Multan?,,,
FiberlinkISP,when you gonna start your services in Bahawalpur i am tired of using shitty ptcl with expansive pakages,,,
FiberlinkISP,R u operating in Soan Gardens Islamabad?,,,
FiberlinkISP,Available at Al Rehman Appartments Hala Naka Road near saima plaza & kaali mori???,,,
FiberlinkISP,do you guys have services in gulistan e johar Karachi?,,,
FiberlinkISP,Anas Ahmed Shehryar Ali Arsalan Nawaz scene awn bro.,,,
FiberlinkISP,Do you have service in pechs?,,,
FiberlinkISP,Ebad Sheikh reasonable rates hen,,,
FiberlinkISP,Phase 8 Bahria town Rwp ??,,,
FiberlinkISP,i also need for speed,,,
FiberlinkISP,Dear Team of Fiber link,,,
FiberlinkISP,Faisalabad ?,,,
FiberlinkISP,damn,,,
FiberlinkISP,Haris Khawaja,,,
FiberlinkISP,😎😎😎,,,
FiberlinkISP,Hamza Zaidi in just 4560 pkr per month :o,,,
FiberlinkISP,Marghzar colony next to Creem block > Kahrak Nala cross..,,,
FiberlinkISP,Fiberlink 500mb,,,
FiberlinkISP,is it available in GOR 1 area ?,,,
FiberlinkISP,zaberdat,,,
FiberlinkISP,"Sir,",,,
FiberlinkISP,fiber link is the best,,,
FiberlinkISP,Muhammad Ahmed Speed Check ker,,,
FiberlinkISP,Ashfaq Ahmed :p,,,
FiberlinkISP,Muhammad Usman Ali Asad Fawad Ameen Yaseen Abdullah Azhar,,,
FiberlinkISP,Daniyal Javed available in dha,,,
FiberlinkISP,Anas Majid Shehryar Khan DAMN,,,
FiberlinkISP,"Talha Hafeez Ahsan Iftikhar Nabeel Ashfaq
Yeah bhi Pakistan Ha
5000/month",,,
FiberlinkISP,??????,,,
FiberlinkISP,Mahad Imran,,,
FiberlinkISP,Umer H. Khan Azeem Murad Ali Khan,,,
FiberlinkISP,Ahmad Hassan check this,,,
FiberlinkISP,Adrian Ryan *-*,,,
FiberlinkISP,WTF ? Fawad SN SF ÃhsĀñ Imran Ahmed,,,
FiberlinkISP,Shaheer Iqbal Firasat Azhar 😍😍😍,,,
FiberlinkISP,Shoaib Tanveer :o,,,
FiberlinkISP,Hasan Tariq Atif Khan,,,
FiberlinkISP,Maaz Khalid,,,
FiberlinkISP,Saad Aqib,,,
FiberlinkISP,Armaan Rajani,,,
FiberlinkISP,Abdul Mannan Usama Aslam,,,
FiberlinkISP,Mustafa Raza Gadi,,,
FiberlinkISP,Ali Gohar,,,
FiberlinkISP,Asim Mehdi,,,
FiberlinkISP,Good news ... didnt expect this.thank you #FiberLink,,,
FiberlinkISP,what is the data limit of these packages,,,
FiberlinkISP,Please confirm your service available at Gulstan-e-Johar 7 Karachi,,,
FiberlinkISP,not yet sir,,,
FiberlinkISP,Asad Ullah check this and let me know if this service available on your area?,,,
FiberlinkISP,"Karachi available?
Gulistan e johar?",,,
FiberlinkISP,Are you in Lahore Township Area?,,,
FiberlinkISP,Yes sir available,,,
FiberlinkISP,I am still waiting for your services in Multan,,,
FiberlinkISP,Available in badin sindh,,,
FiberlinkISP,Available at Gulistan e johar block 13?,,,
FiberlinkISP,I want 12mpbs did u provide this service near saddar,,,
FiberlinkISP,I like the speed. I never use this type net in my life thanks fiber link <3 apreciate your effort.,,,
FiberlinkISP,200mb price,,,
FiberlinkISP,Great! Now getting 40mbps on my 35mb connection.,,,
FiberlinkISP,Enjoy!,,,
FiberlinkISP,Service available at Kda officers society behind national stadium karachi?,,,
FiberlinkISP,Thank You Fiberlink 👍🏻,,,
FiberlinkISP,Gulshan e iqbal block 18 karachi?,,,
FiberlinkISP,contact no plz,,,
FiberlinkISP,But you gave me 35 mb on same rate why?,,,
FiberlinkISP,sir it has been upgraded from 35 to 40 yesterday please check,,,
FiberlinkISP,Is it Available in karachi at gulshan e iqbal block 11,,,
FiberlinkISP,Are you available in nazimabad no.2,,,
FiberlinkISP,Liberty plaza sarfraz colony mein hai,,,
FiberlinkISP,Available in sargodha?,,,
FiberlinkISP,Are They Upgraded In Lahore as well? 🤔,,,
FiberlinkISP,yes it has been upgraded.,,,
FiberlinkISP,What is the availability in phase 1,,,
FiberlinkISP,Which phase 1?,,,
FiberlinkISP,Available in pechs block 2?????,,,
FiberlinkISP,Your service bahria town lahore,,,
FiberlinkISP,i need 12 mb 03244838245 contact me,,,
FiberlinkISP,"Chat conversation start

858 people like this
Internet service provider
14:52
Networking Cable in best Prices
Owire 0.56MM Utp Cat6 Blue Color : 4100
Owire 0.56MM Sftp Cat6 Blue Color : 5800
HighNet 0.56 Utp Cat6 double pvc without Spoting Black Color: 4750
HighNet 0.52 Utp Cat6 double pvc without Spoting Black Color: 4150
Ae 0.56 Utp Cat6 blue color 3800
Techno Max
0333-3771170",,,
FiberlinkISP,When will this change take place?,,,
FiberlinkISP,hello any one help mea pkges details,,,
FiberlinkISP,U guys are so awesome and u have siick packages I hope u guys give any cheap offers for 100mb internet in the near future because 4000 is alot for internet I know we getting alot speed but it would be great to see a good 100mb internet cheap package deal,,,
FiberlinkISP,IGot Same Bandwitch,,,
FiberlinkISP,"Want to avail you in manawala,Fsd near National textile university.... how can we apply for connection",,,
FiberlinkISP,Where in hyd,,,
FiberlinkISP,"Assalam o alaikum wa rhmatullah wa brakatuh, I want to know the coverage areas in karachi.",,,
FiberlinkISP,"do not apply for new connection , yeh loog paisae kha jaenge..",,,
FiberlinkISP,are you in Nazimabad no. 3 ?,,,
FiberlinkISP,Did u start ur services in rawalpindi or islamabad?,,,
FiberlinkISP,service available in malir cantt?,,,
FiberlinkISP,Service is in saddar ..?,,,
FiberlinkISP,Hyd me connection chaiye sir,,,
FiberlinkISP,Sir inbox me address,,,
FiberlinkISP,Yahoo,,,
FiberlinkISP,i want to get this connection in F.B area,,,
FiberlinkISP,not yet in FB Area.,,,
FiberlinkISP,Since when will you implement on it?,,,
FiberlinkISP,it has been upgraded,,,
FiberlinkISP,service available is blue area Islamabad?,,,
FiberlinkISP,metroville site area??,,,
FiberlinkISP,"Fiberlink- Get Connected, is this still a valid offer?",,,
FiberlinkISP,Thanks fiberlink :D :D :D,,,
FiberlinkISP,"Do you provide service in Teachers Society 19 A, Scheme 33?",,,
FiberlinkISP,peshawar me he ?,,,
FiberlinkISP,Is your service near karachi airport ?,,,
FiberlinkISP,Which areas u cover in Lahore please?,,,
FiberlinkISP,Available in gulshan block 7?,,,
FiberlinkISP,Tariq road karachi,,,
FiberlinkISP,Are you guys in phase 8?,,,
FiberlinkISP,"Mohammed Yousuf Aman, Huzaifa Khilji, check these comments though.",,,
FiberlinkISP,Waseem Aslam Faizan Farhad Hasaan Shahid,,,
FiberlinkISP,Shanza Shah,,,
FiberlinkISP,Irtiza Asad Usaid Jawed Salman Bhatti WTf price dhk,,,
FiberlinkISP,Rabail Adwani Hateem Javed Zeeshan Umrani,,,
FiberlinkISP,Baba Knockout!,,,
FiberlinkISP,Jawad Khan,,,
FiberlinkISP,Khurram,,,
FiberlinkISP,Abdul HaNan,,,
FiberlinkISP,Taha Hussain,,,
FiberlinkISP,Madi Sidd,,,
FiberlinkISP,Zee Shan,,,
FiberlinkISP,Usaid Jawed AAAHAHA,,,
FiberlinkISP,https://www.facebook.com/sassi.massan,,,
FiberlinkISP,Shoaib Hamid,,,
FiberlinkISP,Awais Javed Sheikh,,,
FiberlinkISP,Lahore ma h service,,,
FiberlinkISP,is it in malir ?,,,
FiberlinkISP,Is it available at Gulshan e iqbal karachi,,,
FiberlinkISP,sargodha may a geya ha ya ??????,,,
FiberlinkISP,no idea,,,
FiberlinkISP,"Double Bandwidth policy in happy hour is not working on 200Mbps, please fix it.",,,
FiberlinkISP,"Hi, is your fiber home service available for home users at f11, islamabad?",,,
FiberlinkISP,Your website isnt updated. I cant find any package details there.,,,
FiberlinkISP,Need 200 MB in Clifton Block-9....!,,,
FiberlinkISP,Why you guys don't reply to messages?,,,
FiberlinkISP,Shahroz Khan you should get this :P,,,
FiberlinkISP,Khizar Bakhtiar speed chck kro. If its unlimited it will take alot of ptcl's share.,,,
FiberlinkISP,I have asked you a simple question is this net available in Latifabad Hyderabad Pakistan or not...,,,
FiberlinkISP,"hi, is ur services available in gulistan e jouhar block 18 karachi?",,,
FiberlinkISP,When will b you launch in Gujranwala?,,,
FiberlinkISP,Is it available in university town peshawar,,,
FiberlinkISP,April fools?,,,
FiberlinkISP,R u guys available in lahore as well??,,,
FiberlinkISP,Yes we are available,,,
FiberlinkISP,"thats good. but so far, would you start this service in Peshawar? what you wait for. there is more customer wait for your service..",,,
FiberlinkISP,When are you coming to Wapda town lahore? Any plans yet?,,,
FiberlinkISP,are u guys gonna expand to jhelum.,,,
FiberlinkISP,I am using it in Lahore M.M Alam Road i am paying 4680 for 100 MB when will i get this offer?,,,
FiberlinkISP,"Fiberlink- Get Connected for god-sake, get me connected...",,,
FiberlinkISP,when are you coming to saddar karachi if by mistake are there any plans to launching here ?,,,
FiberlinkISP,Sir no plans yet,,,
FiberlinkISP,Scammers..........,,,
FiberlinkISP,Hi. . . I'm using 35mbps. Am I eligible for the upgrade to 150mbps?,,,
FiberlinkISP,Nayatel are you planning to beat this offer in Pindi/Islamabad....,,,
FiberlinkISP,kool,,,
FiberlinkISP,Try to resolve old customers issues then give new connections.,,,
FiberlinkISP,are you available in dha phase 1 yet?,,,
FiberlinkISP,Fiberlink- Get Connected please upgrade my connection from 8 Mbps to 15 Mbps.,,,
FiberlinkISP,In Township we can get Fiberlink?,,,
FiberlinkISP,150 Mbps and 200 Mbps packages available in karachi?,,,
FiberlinkISP,fiberlink the best vs the rest,,,
FiberlinkISP,"services available at AIRPORT ROAD ghazi road, bhatta chonk lahore ? Fiberlink- Get Connected",,,
FiberlinkISP,Nopes,,,
FiberlinkISP,Hy! are your services are available at Madina Town Faisalabad and are all the packages available here ?,,,
FiberlinkISP,Yes available please inbox,,,
FiberlinkISP,Arsalan Liaquat 😂 lgwalen?,,,
FiberlinkISP,When it's coming to peshawar? Been waiting patiently,,,
FiberlinkISP,Available at II chindigar road?,,,
FiberlinkISP,Corp connections available,,,
FiberlinkISP,Nothing here in Bahria Town Lahore?,,,
FiberlinkISP,What about Lahore? Defence?,,,
FiberlinkISP,"need services at Architech housing society , near UCP .. any availability ?",,,
FiberlinkISP,We need in Lahore on jail road,,,
FiberlinkISP,"exactly in which areas are you giving these speeds, currently in my area only 10mb is available, while asking about higher speeds, it is said that they are only available in dha phase 4 and above.",,,
FiberlinkISP,"I mean seriously guys, your customer service before even getting a connection is so poor, I am wondering how it would be after I get a connection! No one bothers to reply to messages!!!!",,,
FiberlinkISP,i wanna upgrade my package 100mbs to 200mbs and nobody is responding.. -_- please contact me as you see my comment.,,,
FiberlinkISP,"Do you guys, by any chance, mean 150 megabits?",,,
FiberlinkISP,Any plans on coming to Islamabad soon?,,,
FiberlinkISP,Yet no plans,,,
FiberlinkISP,Wow,,,
FiberlinkISP,Haider Raza must get 200 mb,,,
FiberlinkISP,Hammad Suhail :P,,,
FiberlinkISP,Saud Khan Shafique Rehman Hamza Khan Khalil Sherdil Khan,,,
FiberlinkISP,Waqas Tahir real shit,,,
FiberlinkISP,Abdul Rafay Hassan Mansoor,,,
FiberlinkISP,Mansoor AhmadMuhammad ArslanMeehsum Abbas,,,
FiberlinkISP,Jonathan Frederick',,,
FiberlinkISP,Muhammad Umar Hanif,,,
FiberlinkISP,Taimur Usman,,,
FiberlinkISP,Arham Shahab,,,
FiberlinkISP,Syed Faisal Karim,,,
FiberlinkISP,Muhammad Waqas,,,
FiberlinkISP,Adeel Anwer Areeb Anwer,,,
FiberlinkISP,Usman Zameer,,,
FiberlinkISP,Baba Knockout,,,
FiberlinkISP,Sheikh Danish Mahmood,,,
FiberlinkISP,Murtaza Rasheed,,,
FiberlinkISP,Kamran Shaekh,,,
FiberlinkISP,Ahsan Ul Haq,,,
FiberlinkISP,Muhammad Ilyas,,,
FiberlinkISP,Fahad Sadiq,,,
FiberlinkISP,Raahim Ali,,,
FiberlinkISP,Shakir Hussain,,,
FiberlinkISP,Mubashir Shaikh,,,
FiberlinkISP,Saad Memon,,,
FiberlinkISP,Arslan Khan,,,
FiberlinkISP,Sheikh Afham,,,
FiberlinkISP,Yaqoob Akbar,,,
FiberlinkISP,Syed Ramish Hussain,,,
FiberlinkISP,Mehras Haxhim :D,,,
FiberlinkISP,Adil Altaf,,,
FiberlinkISP,Umer Khan,,,
FiberlinkISP,Osama Poptani,,,
FiberlinkISP,Ali Nawaz Hiraj,,,
FiberlinkISP,Mehboob Alam Mazari,,,
FiberlinkISP,Streamer,,,
FiberlinkISP,"Hello, Is your connection available in P.I.B Colony karachi",,,
FiberlinkISP,http://www.speedtest.net/result/6128469570.png,,,
FiberlinkISP,Service availability in North Nazimabad?,,,
FiberlinkISP,Motto of Fiberlink- Get Connected Take the money and run.,,,
FiberlinkISP,And you provide nothing mentioned above. Add bad customer service too,,,
FiberlinkISP,Is your service available in Chuburji lahore,,,
FiberlinkISP,Have Fiberlink any plans to bring in digital Tv services like stormfiber.,,,
FiberlinkISP,Yes sir InshAllah soon,,,
FiberlinkISP,Stream.. any plan in bannu kpk,,,
FiberlinkISP,Services available in shadman 2 lahore???,,,
FiberlinkISP,Please inbox us complete address,,,
FiberlinkISP,Which areas in Lahore are your services available ?,,,
FiberlinkISP,kindly visit our website www.fiberlink.net.pk,,,
FiberlinkISP,Is your service available in Gulshan e Iqbal blk-6?,,,
FiberlinkISP,Yed,,,
FiberlinkISP,is this service availabe in garden west and garden eAST area in karachi?,,,
FiberlinkISP,Your services available in Khalabat Township Haripur?,,,
FiberlinkISP,"Hello, is your internet service available in P.I.B Colony Karachi? If yes then plz share the package details...Thanks",,,
FiberlinkISP,Gamer and Downloader 😍😍,,,
FiberlinkISP,"services available in DHA, EME Sector, Lahore?",,,
FiberlinkISP,Is connection available in Light House Area Karachi?,,,
FiberlinkISP,U provide services in Johar town and it's surroundings?,,,
FiberlinkISP,yes johar town,,,
FiberlinkISP,Fiberlink has most worst customer service but i will really appreciate their approach towards fiber optic High speed Internet in Low cost intuitive.....!😚😍😍,,,
FiberlinkISP,r you provied services in fsd,,,
FiberlinkISP,"Hello, Do you have coverage in Gulistan-e-Johar Block-2 Area?",,,
FiberlinkISP,"Dear Fiberlink, we need internet connection for Office in DHA Phase 2 EXT. are you available?",,,
FiberlinkISP,sir please inbox us,,,
FiberlinkISP,Aadil Gilani,,,
FiberlinkISP,"Hello, Is your connection available in Gulshan Block 16 , Karachi City Pakistan?",,,
FiberlinkISP,Available in mustfa town?,,,
FiberlinkISP,Do you provide your services in Hyderbad ?,,,
FiberlinkISP,do u provide internet coverage in soldier bazar karachi?,,,
FiberlinkISP,No sir!,,,
FiberlinkISP,bad paid reviews for fiberlink soon i gona take 2 more connection for hyd already using 3 in khi no issue since a year,,,
FiberlinkISP,Plz check your inbox i have sent alot of messages,,,
FiberlinkISP,Noted,,,
FiberlinkISP,A little late installation ...... But satisfied with the service ! great speed and good customer service ! Thankyou Fiberlink ... Please keep it up (Y),,,
FiberlinkISP,are u giving ur serviecs in valencia town lahore near wapda town,,,
FiberlinkISP,"Are you available near High court, Rawalpindi?? I really need your connection.. Please reply",,,
FiberlinkISP,Do you have internet connection in Ichra or SamanAbad Lahore?,,,
FiberlinkISP,yes please drop details,,,
FiberlinkISP,punjab Khanewal coverage area?,,,
FiberlinkISP,wapda town is in your coverage area?,,,
FiberlinkISP,D) all of above.,,,
FiberlinkISP,All of the above,,,
FiberlinkISP,All 3 things because these 3 things are the main from any service provider,,,
FiberlinkISP,Fiberlink- Get Connected you got Irtiza bhai in your teams who slove your problem A at quick time.,,,
FiberlinkISP,D. Availability,,,
FiberlinkISP,F.B Area available????,,,
FiberlinkISP,Not yet,,,
FiberlinkISP,I am still waiting for you guys to respond. Is your service available in Bahria Town Lahore.,,,
FiberlinkISP,Limited Data but have 30 mbps speed,,,
FiberlinkISP,All 3 that and interesting thing i use fiber links links,,,
FiberlinkISP,Your details please,,,
FiberlinkISP,A and C and the best part is I use Fiberlink!,,,
FiberlinkISP,Sir please let us your details,,,
FiberlinkISP,1 and 3,,,
FiberlinkISP,1,,,
FiberlinkISP,Ping,,,
FiberlinkISP,Block 13?,,,
FiberlinkISP,"Gulshan block 13,available in bungalows.",,,
FiberlinkISP,Mustafa Kaleem,,,
FiberlinkISP,is it available behind Alladin park area ?,,,
FiberlinkISP,Which block of gulshan e Iqbal? as we are available in whole gulshan.,,,
FiberlinkISP,Qasimabad hyderabad sir,,,
FiberlinkISP,ur services available at Buffer zone area?,,,
FiberlinkISP,For now some various areas,,,
FiberlinkISP,"Allam iqbal town, raza block?",,,
FiberlinkISP,Yes sir!,,,
FiberlinkISP,North Nazimabad Block E,,,
FiberlinkISP,Daniyal Ahmed Siddiqui.,,,
FiberlinkISP,Is it available in gulshan ravi E block,,,
FiberlinkISP,Ahmad Lali yes available kindly inbox,,,
FiberlinkISP,block 11 details pls,,,
FiberlinkISP,Gulshan? Yes sir inbox us,,,
FiberlinkISP,Packages ? Local sharing?,,,
FiberlinkISP,Are you available in block 11 Gulshan near metro Gulshan? Aziz Square to be precise.,,,
FiberlinkISP,In Johor?,,,
FiberlinkISP,"Johar Karachi,not yet.",,,
FiberlinkISP,Are you avlble in faisalabad,,,
FiberlinkISP,"Yes sir,kindly inbox your location.",,,
FiberlinkISP,Is your service available in block 9 gulshan behind urdu university.,,,
FiberlinkISP,Availability in I10 islamabad,,,
FiberlinkISP,Faisal town b block Lahore?,,,
FiberlinkISP,"Is fiberlink services available on G.T road lahore, side?",,,
FiberlinkISP,Currently not!,,,
FiberlinkISP,available model town ?,,,
FiberlinkISP,Model town khi lhr?,,,
FiberlinkISP,more than 20 days...no installation,,,
FiberlinkISP,Sir can you inbox me your details,,,
FiberlinkISP,your service is available in bahria lahore?,,,
FiberlinkISP,InshAllah sir,,,
FiberlinkISP,your service is available in saddar Karachi. I want to connect your service .,,,
FiberlinkISP,Not yet sir,,,
FiberlinkISP,Slow speed and frequent disconnections for 3days???,,,
FiberlinkISP,Okay sir please check now and always drop message on 03153930000,,,
FiberlinkISP,No availability in PIA SOCIETY LAHORE :(,,,
FiberlinkISP,Is there any issues at the backend im getting slow speeds,,,
FiberlinkISP,sir please drop your message on 03153930000,,,
FiberlinkISP,"Once I get your connection, I am gonna get Netflix account, hope it'll work smooth with your connection, plus I am gonna use it on chromecast",,,
FiberlinkISP,WE Want Intertnet connection for our home. Please send you office address in faisalabad,,,
FiberlinkISP,available please inbox us for further details.,,,
FiberlinkISP,Still waiting for your services to be available in Lahore Cantt!,,,
FiberlinkISP,Sir InshAllah soon,,,
FiberlinkISP,DHA Lahore Phase 3 Z block???? Waiting anxiously.,,,
FiberlinkISP,Is service available in Gulshan e Hadeed Karachi ?,,,
FiberlinkISP,Do you have wireless services too? e.g USB devices?,,,
FiberlinkISP,Ghasiq,,,
FiberlinkISP,FAisalabad,,,
FiberlinkISP,Ali Khan Jonathan Frederick Andrew Frederick,,,
FiberlinkISP,"Is your connection Manawala,203 RB,Near Textile University,Faisalabad?And how much time you take for installation process?",,,
FiberlinkISP,yes we are available please inbox us for further details.,,,
FiberlinkISP,After ignoring calls and messages Fiberlink- Get Connected has successfully managed to ignore post comments as well. Keep it up guys (y),,,
FiberlinkISP,Sir we did not receive any message. Please send again,,,
FiberlinkISP,Your sharing portal site?,,,
FiberlinkISP,www.timepass.pk,,,
FiberlinkISP,Awais Khokhar Sharjeel H Mehr oeee do u cover in lahore btaooo ?,,,
FiberlinkISP,Where in lahore,,,
FiberlinkISP,Coverage areas in Lahore?,,,
FiberlinkISP,where do you want it,,,
FiberlinkISP,I have got it but there is seem to be slow net these days,,,
FiberlinkISP,Sir Connection details please,,,
FiberlinkISP,Are you available in dha lahore?,,,
FiberlinkISP,Any plan to cover Allama Iqbal Town Area in Lahore ?,,,
FiberlinkISP,Fiber is already available,,,
FiberlinkISP,"They take long period for installation.
Mera time pura hogaya per no response",,,
FiberlinkISP,Sir InshAllah soon.,,,
FiberlinkISP,"Is it available in sabzazar colony, lahore",,,
FiberlinkISP,Inbox us with complete address,,,
FiberlinkISP,Is your availability here my place?,,,
FiberlinkISP,Sir which place,,,
FiberlinkISP,I don't believe you guys until you provide me your services a my home in Daroghaywala Lahore :/,,,
FiberlinkISP,"is ur Service Available @ Lassani Garden , Faisalabad ?",,,
FiberlinkISP,Kon konsay areas me ap ki services available hai?,,,
FiberlinkISP,Where do you want it,,,
FiberlinkISP,Is the available in korangi 5 1/2 karachi,,,
FiberlinkISP,is availiable in jaranwala road dhudhiwala faisalabad,,,
FiberlinkISP,Do you provide service in FB Area? Aisha manzil.,,,
FiberlinkISP,Faisalabad ma available ha?,,,
FiberlinkISP,Available in canal view lahore?,,,
FiberlinkISP,sir when Fiberlink- Get Connected coming in korangi??,,,
FiberlinkISP,sir for now no plans for korangi,,,
FiberlinkISP,Waiting for your service in Multan,,,
FiberlinkISP,When your service will be available in Multan?,,,
FiberlinkISP,Available in Faisalabad stayana Road. ?,,,
FiberlinkISP,"Are your services available in Hunza Block, Allama Iqbal Town, Lahore?",,,
FiberlinkISP,I ordered the connection on 23 jan. only 2 days are left. No one picks up the phone. This is your customer support?,,,
FiberlinkISP,sir can you give your details,,,
FiberlinkISP,"Mine got installed in less than 14 days, Thank you Fiberlink- Get Connected",,,
FiberlinkISP,Available in Jubilee town Lahore???,,,
FiberlinkISP,complete address,,,
FiberlinkISP,"Waiting for my connection, can you tell me some date, you can find the details in the pm",,,
FiberlinkISP,Sir can you resend then?,,,
FiberlinkISP,"waiting for connection in KAECHS Block 5 Karachi,",,,
FiberlinkISP,"available in LAHORE JOHAR TOWN BLOCK H-1 ?

prices ??",,,
FiberlinkISP,yes available please inbix,,,
FiberlinkISP,"Dear Sir,",,,
FiberlinkISP,I need in Chiniot Fiberlink- Get Connected,,,
FiberlinkISP,is it available in lahore?,,,
FiberlinkISP,Give me a chance to get connected. Bring it here in Multan...,,,
FiberlinkISP,Is it available in khurrianwala faisalabad,,,
FiberlinkISP,Its still not available,,,
FiberlinkISP,"Is your service available in Karamabad, near Wahdat road, Lahore",,,
FiberlinkISP,You have services in Korangi Industrial Area ?,,,
FiberlinkISP,yes but for corp only,,,
